free_text,label_id
Plz don't show this news repeatedly. We are getting tension.....,1
"*PURE DESH ME AFRA TAFRI KA MAHOOL HAI...INDIA KI 98% JANTA GARIB HAI..YE MAAR ASLI 98% PE MARI HAI MODI JI NE..YE ACHA NHI KIYA BJP NE PURA VYAPARI VARG ROO RAHA HAI KHUN KE AANSU BJP WE SHAME ON YOU*

*B.J.P..*❌❌❌❌❌❌❌
*MODI..*❌❌❌❌❌❌❌

*WE REALY SHAME ON YOU MODI JI..*",1
"Hi
Could you ask Dilip Bhat regarding e-governance theme stocks like Sak Soft, Aksh Optimizer etc.",1
Exactly what im trying say theyre different but YASH RAJ CHABBRA doesn't get it,1
The political class is a joke in this country..partisan media adds to intellectual famine in the country. Democracy of Mediocrity.,2
Bihar ke Kitne now jaban hai sb ko lga do duty Pakistan ki Bahan chud jayegi,0
When u guys study ? Do u really study ?,2
This woman thinks spending an hour with one's own kid is a choice. She annoys me.,0
"Chronological of events of past few days (Is this a secularism?)...

- The rape of a six-year-old girl in an East Bangalore school has raised questions as why rapist had been free under appeasement policy? (Congress Govt, Original Party of Secularism)

- In Meerut case, it is a clear cut case where Multiple Madarassa involved into heinous crime but no action not even discussion... (UP Govt, Secular Party and baby of Congress)

- Kerala Vande Matram Kand.

- Now latest Faizabad brutal rape and murdered case, It it much more brutal than NIRBHAYA case and five people had involved into heinous crime but only one has been arrested why? (UP Govt, Secular Party and baby of Congress). It is amazing that TOI prints a very small news on 13 page dated 19-Aug-2014, hilarious part is this very same paper claim Leader of secular bogie but whole secular Media has discuss issue at length of ""Muh main roti dal dee"" kand of shiv sena MP, The MP was frustrated on the quality of food without knowing the religion of the person. http://www.bhaskar.com/article-ht/UP-LUCK-fizabad-girl-kidnep-gangrape-dead-latest-crime-news-4715778-PHO.html

- Yesterday, Loni, Ghaziabad case, where 10 girl has been allegedly Raped by other community person of age 57 years and Police say the case appears to be one of molestation (UP Govt, Secular Party and baby of Congress)

These all are just week's or 10 days news. 

Nation should stop responding to criminals based on their religion rather than crime intensity.",0
"His frustration of being jobless nowadays pushes in such a deep shock,",0
BEST TEST OF PATRIOTISM - LET PEOPLE DIE CHANTING VANDE MODI WITHOUT MONEY AND FOOD LIKE IN BRITISH RULE,1
This is good for AAP,1
Person who himself has been thrown out from his post is advocating and giving expert opinion on international issues .,0
"Whoever dnt like loudspeakers in temple r mosque , raise your hand and put thm on ur ears ...every problm will be solved....be united ..jai hind",2
Only if similar amounts come in like dis for preparation towards 2020..  The story could be way different! Even the appreciation for our athletes stinks of politics!,1
U people do it all da tym...u don't hv anything else to do...except religion.,0
"Shyam Nath.

As per intelligence report there has happened 5000 conversions in these past years and police had investigated the case regarding all the conversions and they have found that not  even one among these were forced upon them. They even couldn't find any proof for love jihad as well. 
As per their investigation, it was found that all the conversion were happened as an Ideological change only.",1
Thanks to u guys u guys rock...I l catch u tomm,1
why are they crying on stage?? coz of launching getting delayed?,2
How is it going to compete with RE in terms of design😕,1
Pakistan PM's daughter Maryam Nawaz Sharif and Son in law Safdar have also been named in the papers.,1
"the effect to economy is reflected by the markets first, see how the markets have fallen from past 10 days, and how GDP forecast is being cut down, its an clear indicator that the decision taken is goin to cost a lot in terms of future growth and the INR is getting weaker day by day at some point of time will vertically spike inflation",2
Being a Hindu I say you must have asked that person to lower his bhajan volume as someday he or his family members may also fall sick,2
Very good work that ever a India PM had done but corruption,2
Indian Democracy - highly educated officers have to listen to filthy MLA goons,0
Instead of attacking our muslim brothers they should attack seculars and kill all them,2
Join BJP bro thats your right place 🤐😂😂😂😂,2
VYAPAM scam biggest scam of all say something please no lies😂,2
Azaan aur Namaaz aur Prayer everything happens at its time. You should do your time management rather than targeting any religion..,0
"SENSEX FLEW ""TOOOOOO HIGH""...WITHOUT ""THEORIES""...LET'S SEE HOW LONG...""IF IT CAN FLY TO MARS""...BECAUSE IT'S NOT SATISFIED....",1
Now you guys are spending money. If you spend even 25% before definitely you people could  see many champions.    It's a fact and faith. .,1
Deepak do you have any solution for stopping black money,2
Sir u are on right track.It is democracy and opinions will differ,1
Its very easy to be critical..How have you contributed to the country's success. You people dont even pay taxes!,1
I m sending my dick for yor daughter. .. she's gonna love it...,0
"🍄 Love You ❤ ABP News ❤

🍄 Add Close •» ABP News 

<3 Like Comment back <3 

:o <3 EngBot.Tk <3 :o",1
Indian express will b the congress in media industry,2
Love Kangana and she is absolutely rihht....,1
Yes and hidden agenda is to empower Muslim people and not mulla's who are controlling Islam.,2
Will people vote for 10 years of mismanagement by BJP in MCD ??? Can't believe !!!,2
"And she is lucky she has a choice. Every working mother would love to spend more time with family, but for so many the reason to work is because they need the money to run the home. She comes across as some kind of twit",2
Nation has seen how you were busy making profile of Kiran bedi and Gen VK singh,2
First gun down Maoist political then Maoist And then naxlide  operating active  leader one by one without mercy. They are brutal killer and don't need human right or any other fundamental rights to deal with them.,1
Did she use her dress as a parachute to land on ground?,2
Salman khan is the only person that sees both the Olympians equally and give both of them equal money.......,1
will there any growth or is it better to sell now,1
I think it's hers version of feminism .... which I consider mainstream .... the feminism you talk about is not at all feminism ...It's actually a kind of bully thing,2
